Assembly	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N90	NG90	auN	auNG	L50	LG50	L90	LG90	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA90	NGA90	auNA	auNGA	LA50	LGA50	LA90	LGA90
pse_simplex.100.fq.seed4.ngs	4	4	1	1	1	1	6390289	6390289	6384185	6384185	6384185	6384185	4	6384185	6390289	6410639	66.40	66.40	6384185	6384185	6384185	6384185	6378089.2	6357842.5	1	1	1	1	1	1	6384185	0	0	0	0	0 + 0 part	0	99.587	1.001	0.00	0.28	0.78	6384185	6390265	6384185	6384185	6384185	6384185	6378089.2	6357842.5	1	1	1	1
pse_simplex.100.fq.seed4.ont	8	8	2	2	2	1	6432823	6432823	6418646	6418646	6418646	6384127	8	6384127	6432823	6410639	66.31	66.40	6384127	6384127	6384127	6384127	6335990.8	6357916.5	1	1	1	1	1	1	6384127	0	0	0	0	4 + 0 part	42592	99.587	1.001	0.00	0.23	0.50	6384127	6390219	6384127	6384127	6384127	6384127	6335802.0	6357727.0	1	1	1	1
pse_simplex.100.fq.seed5.ngs	4	4	1	1	1	1	6391513	6391513	6384208	6384208	6384208	6384208	4	6384208	6391513	6410639	66.40	66.40	6384208	6384208	6384208	6384208	6376914.3	6357889.0	1	1	1	1	1	1	6384208	0	0	0	0	2 + 0 part	5424	99.587	1.000	0.00	0.00	0.52	6384203	6386084	6384203	6384203	6384203	6384203	6376901.9	6357876.6	1	1	1	1
pse_simplex.100.fq.seed5.ont	7	7	3	3	1	1	6429117	6429117	6420179	6420179	6384146	6384146	7	6384146	6429117	6410639	66.29	66.40	6384146	6384146	6384146	6384146	6339608.3	6357881.5	1	1	1	1	1	1	6384146	0	0	0	0	5 + 0 part	43090	99.587	1.000	0.00	0.00	0.39	6384141	6386022	6384141	6384141	6384141	6384141	6339480.2	6357753.1	1	1	1	1
pse_simplex.10.fq.seed1.ngs	6	6	5	5	5	5	6374439	6374439	6371148	6371148	6371148	6371148	6	2832429	6374439	6410639	66.42	66.40	1758821	1758821	578758	578758	1973903.9	1962757.6	2	2	4	4	1	1	2832429	0	0	0	0	0 + 0 part	0	99.423	1.000	0.00	0.05	0.64	2509838	6374414	1758796	1758796	578758	578758	1719859.6	1710147.8	2	2	4	4
pse_simplex.10.fq.seed1.ont	6	6	5	5	5	5	6374104	6374104	6370811	6370811	6370811	6370811	6	2832304	6374104	6410639	66.42	66.40	1758742	1758742	578711	578711	1973820.0	1962571.0	2	2	4	4	1	1	2832304	0	0	0	0	0 + 0 part	0	99.423	1.000	0.00	7.04	11.99	2509697	6374076	1758717	1758717	578711	578711	1719764.0	1709962.8	2	2	4	4
pse_simplex.10.fq.seed2.ngs	3	3	3	3	3	3	6379835	6379835	6379835	6379835	6379835	6379835	3	2820538	6379835	6410639	66.40	66.40	2324172	2324172	1235125	1235125	2332778.8	2321569.5	2	2	3	3	1	1	2324172	0	0	0	0	0 + 0 part	0	99.504	1.000	0.00	0.13	0.78	2820293	6379588	1320626	1320626	1003544	1003544	1917093.5	1907881.6	2	2	4	4
pse_simplex.10.fq.seed2.ont	3	3	3	3	3	3	6379486	6379486	6379486	6379486	6379486	6379486	3	2820365	6379486	6410639	66.40	66.40	2324079	2324079	1235042	1235042	2332653.6	2321317.8	2	2	3	3	1	1	2324079	0	0	0	0	0 + 0 part	0	99.504	1.000	0.00	5.28	10.50	2820120	6379239	1320565	1320565	1003512	1003512	1916977.9	1907662.2	2	2	4	4
pse_simplex.10.fq.seed3.ngs	7	7	7	7	7	7	6373886	6373886	6373886	6373886	6373886	6373886	7	2452927	6373886	6410639	66.40	66.40	1338511	1338511	372107	372107	1527398.3	1518641.5	2	2	5	5	1	1	1338511	0	0	0	0	0 + 0 part	0	99.399	1.000	0.00	1.13	1.73	2452925	6373877	1165614	1165614	372107	372107	1386942.4	1378990.9	2	2	6	6
pse_simplex.10.fq.seed3.ont	7	7	7	7	7	7	6373702	6373702	6373702	6373702	6373702	6373702	7	2452813	6373702	6410639	66.40	66.40	1338441	1338441	372090	372090	1527312.3	1518512.2	2	2	5	5	1	1	1338441	0	0	0	0	0 + 0 part	0	99.399	1.000	0.00	9.16	14.58	2452811	6373664	1165575	1165575	372061	372061	1386863.6	1378872.7	2	2	6	6
pse_simplex.10.fq.seed4.ngs	5	5	4	4	4	4	6385208	6385208	6383279	6383279	6383279	6383279	5	2703738	6385208	6410639	66.40	66.40	1779124	1779124	1598346	1598346	2054974.9	2046822.8	2	2	3	3	2	2	3377470	0	0	0	0	0 + 0 part	0	99.526	1.001	0.00	1.71	1.75	2703306	6384282	1097471	1097471	500875	500875	1637221.0	1630726.1	2	2	5	5
pse_simplex.10.fq.seed4.ont	6	6	4	4	4	4	6388863	6388863	6383099	6383099	6383099	6383099	6	2703739	6388863	6410639	66.39	66.40	1779062	1779062	1598250	1598250	2053717.6	2046741.4	2	2	3	3	2	2	3377312	0	0	0	0	2 + 0 part	5764	99.518	1.000	0.00	6.58	9.68	2703307	6382641	1097405	1097405	500845	500845	1636234.9	1630676.9	2	2	5	5
pse_simplex.10.fq.seed5.ngs	5	5	3	3	3	3	6383639	6383639	6376359	6376359	6376359	6376359	5	3556352	6383639	6410639	66.40	66.40	3556352	3556352	764146	764146	2734827.5	2723309.1	1	1	3	3	2	2	5612213	0	0	0	0	2 + 0 part	7280	99.453	1.000	0.00	0.42	0.99	3098371	6376359	1823221	1823221	457981	457981	2157362.7	2148276.4	2	2	4	4
pse_simplex.10.fq.seed5.ont	5	5	3	3	3	3	6383395	6383395	6376117	6376117	6376117	6376117	5	3556248	6383395	6410639	66.40	66.40	3556248	3556248	764089	764089	2734750.3	2723128.1	1	1	3	3	2	2	5612028	0	0	0	0	2 + 0 part	7278	99.453	1.000	0.00	8.70	13.19	3098283	6376117	1823173	1823173	457965	457965	2157314.0	2148145.8	2	2	4	4
pse_simplex.110.fq.seed1.ngs	4	4	1	1	1	1	6391005	6391005	6384168	6384168	6384168	6384168	4	6384168	6391005	6410639	66.40	66.40	6384168	6384168	6384168	6384168	6377341.0	6357809.0	1	1	1	1	1	1	6384168	0	0	0	0	0 + 0 part	0	99.587	1.001	0.00	0.23	0.53	6384168	6390948	6384168	6384168	6384168	6384168	6377341.0	6357808.9	1	1	1	1
pse_simplex.110.fq.seed1.ont	10	10	4	3	1	1	6437694	6437694	6421174	6415881	6384128	6384128	10	6384128	6437694	6410639	66.26	66.40	6384128	6384128	6384128	6384128	6331100.7	6357820.0	1	1	1	1	1	1	6384128	0	0	0	0	6 + 0 part	46730	99.587	1.001	0.00	0.23	0.36	6384128	6390907	6384128	6384128	6384128	6384128	6331010.3	6357729.3	1	1	1	1
pse_simplex.110.fq.seed2.ngs	4	4	1	1	1	1	6390951	6390951	6384174	6384174	6384174	6384174	4	6384174	6390951	6410639	66.40	66.40	6384174	6384174	6384174	6384174	6377406.7	6357820.8	1	1	1	1	1	1	6384174	0	0	0	0	0 + 0 part	0	99.587	1.001	0.00	0.31	0.56	6384174	6390895	6384174	6384174	6384174	6384174	6377406.7	6357820.7	1	1	1	1
pse_simplex.110.fq.seed2.ont	8	8	2	1	1	1	6407616	6407616	6390569	6384135	6384135	6384135	8	6384135	6407616	6410639	66.33	66.40	6384135	6384135	6384135	6384135	6360755.0	6357755.5	1	1	1	1	1	1	6384135	0	0	0	0	4 + 0 part	16704	99.587	1.001	0.00	0.30	0.45	6384135	6390856	6384135	6384135	6384135	6384135	6360742.5	6357743.0	1	1	1	1
pse_simplex.110.fq.seed3.ngs	4	4	1	1	1	1	6390540	6390540	6384184	6384184	6384184	6384184	4	6384184	6390540	6410639	66.40	66.40	6384184	6384184	6384184	6384184	6377836.6	6357840.4	1	1	1	1	2	2	6387121	0	0	0	0	1 + 0 part	1744	99.587	1.001	0.00	0.09	0.74	6384184	6388776	6384184	6384184	6384184	6384184	6377835.4	6357839.3	1	1	1	1
pse_simplex.110.fq.seed3.ont	10	10	4	3	1	1	6438204	6438204	6419668	6411659	6384133	6384133	10	6384133	6438204	6410639	66.26	66.40	6384133	6384133	6384133	6384133	6330595.5	6357816.3	1	1	1	1	2	2	6387070	0	0	0	0	7 + 0 part	49459	99.587	1.001	0.00	0.08	0.28	6384133	6388725	6384133	6384133	6384133	6384133	6330517.2	6357737.7	1	1	1	1
pse_simplex.110.fq.seed4.ngs	4	4	1	1	1	1	6391105	6391105	6384165	6384165	6384165	6384165	4	6384165	6391105	6410639	66.40	66.40	6384165	6384165	6384165	6384165	6377235.1	6357802.9	1	1	1	1	1	1	6384165	0	0	0	0	1 + 0 part	2876	99.587	1.001	0.00	0.09	0.49	6384165	6388229	6384165	6384165	6384165	6384165	6377233.8	6357801.6	1	1	1	1
pse_simplex.110.fq.seed4.ont	11	11	5	2	2	1	6460956	6460956	6444372	6418635	6418635	6384125	11	6384125	6460956	6410639	66.23	66.40	6384125	6384125	6384125	6384125	6308434.0	6357948.8	1	1	1	1	1	1	6384125	0	0	0	0	8 + 0 part	72722	99.587	1.001	0.00	0.13	0.50	6384125	6388234	6384125	6384125	6384125	6384125	6308208.9	6357722.0	1	1	1	1
pse_simplex.110.fq.seed5.ngs	4	4	1	1	1	1	6391025	6391025	6384201	6384201	6384201	6384201	4	6384201	6391025	6410639	66.40	66.40	6384201	6384201	6384201	6384201	6377386.8	6357874.5	1	1	1	1	1	1	6384201	0	0	0	0	0 + 1 part	1760	99.587	1.001	0.00	0.09	0.64	6384189	6389253	6384189	6384189	6384189	6384189	6377361.7	6357849.6	1	1	1	1
pse_simplex.110.fq.seed5.ont	9	9	3	2	1	1	6431016	6431016	6418572	6408944	6384150	6384150	9	6384150	6431016	6410639	66.28	66.40	6384150	6384150	6384150	6384150	6337739.9	6357885.2	1	1	1	1	1	1	6384150	0	0	0	0	6 + 0 part	42879	99.587	1.001	0.00	0.05	0.44	6384138	6388125	6384138	6384138	6384138	6384138	6337602.9	6357747.8	1	1	1	1
pse_simplex.120.fq.seed1.ngs	4	4	1	1	1	1	6391209	6391209	6384179	6384179	6384179	6384179	4	6384179	6391209	6410639	66.40	66.40	6384179	6384179	6384179	6384179	6377159.5	6357831.0	1	1	1	1	1	1	6384179	0	0	0	0	1 + 0 part	1805	99.587	1.001	0.00	0.28	0.58	6384179	6389348	6384179	6384179	6384179	6384179	6377159.0	6357830.5	1	1	1	1
pse_simplex.120.fq.seed1.ont	10	10	4	3	1	1	6437924	6437924	6421210	6415917	6384141	6384141	10	6384141	6437924	6410639	66.26	66.40	6384141	6384141	6384141	6384141	6330900.2	6357845.8	1	1	1	1	1	1	6384141	0	0	0	0	7 + 0 part	48559	99.587	1.001	0.00	0.28	0.34	6384141	6389309	6384141	6384141	6384141	6384141	6330809.5	6357754.8	1	1	1	1
pse_simplex.120.fq.seed2.ngs	4	4	1	1	1	1	6390962	6390962	6384166	6384166	6384166	6384166	4	6384166	6390962	6410639	66.40	66.40	6384166	6384166	6384166	6384166	6377379.9	6357805.0	1	1	1	1	1	1	6384166	0	0	0	0	1 + 1 part	4109	99.587	1.000	0.00	0.20	0.58	6384166	6386853	6384166	6384166	6384166	6384166	6377377.8	6357802.9	1	1	1	1
pse_simplex.120.fq.seed2.ont	8	8	2	1	1	1	6407751	6407751	6390569	6384135	6384135	6384135	8	6384135	6407751	6410639	66.33	66.40	6384135	6384135	6384135	6384135	6360621.3	6357755.8	1	1	1	1	1	1	6384135	0	0	0	0	5 + 1 part	20930	99.587	1.000	0.00	0.19	0.39	6384135	6386821	6384135	6384135	6384135	6384135	6360606.6	6357741.2	1	1	1	1
pse_simplex.120.fq.seed3.ngs	4	4	1	1	1	1	6390482	6390482	6384179	6384179	6384179	6384179	4	6384179	6390482	6410639	66.40	66.40	6384179	6384179	6384179	6384179	6377884.4	6357830.4	1	1	1	1	2	2	6387102	0	0	0	0	1 + 0 part	1705	99.587	1.001	0.00	0.13	0.70	6384179	6388757	6384179	6384179	6384179	6384179	6377883.3	6357829.3	1	1	1	1
pse_simplex.120.fq.seed3.ont	11	11	6	4	2	1	6468543	6468543	6453707	6437109	6409663	6384134	11	6384134	6468543	6410639	66.14	66.40	6384134	6384134	6384134	6384134	6301015.2	6357929.0	1	1	1	1	2	2	6387057	0	0	0	0	8 + 0 part	79811	99.587	1.001	0.00	0.11	0.38	6384134	6388712	6384134	6384134	6384134	6384134	6300827.6	6357739.7	1	1	1	1
pse_simplex.120.fq.seed4.ngs	4	4	1	1	1	1	6391494	6391494	6384179	6384179	6384179	6384179	4	6384179	6391494	6410639	66.40	66.40	6384179	6384179	6384179	6384179	6376875.4	6357831.2	1	1	1	1	1	1	6384179	0	0	0	0	1 + 0 part	3378	99.587	1.001	0.00	0.11	0.59	6384179	6388116	6384179	6384179	6384179	6384179	6376873.6	6357829.4	1	1	1	1
pse_simplex.120.fq.seed4.ont	10	10	5	2	2	1	6459016	6459016	6445455	6419712	6419712	6384130	10	6384130	6459016	6410639	66.23	66.40	6384130	6384130	6384130	6384130	6310349.0	6357969.1	1	1	1	1	1	1	6384130	0	0	0	0	7 + 0 part	70950	99.587	1.001	0.00	0.11	0.33	6384130	6388066	6384130	6384130	6384130	6384130	6310113.4	6357731.8	1	1	1	1
pse_simplex.120.fq.seed5.ngs	4	4	1	1	1	1	6390835	6390835	6384171	6384171	6384171	6384171	4	6384171	6390835	6410639	66.40	66.40	6384171	6384171	6384171	6384171	6377516.4	6357814.7	1	1	1	1	1	1	6384171	0	0	0	0	1 + 0 part	2966	99.587	1.001	0.00	0.05	0.41	6384171	6387869	6384171	6384171	6384171	6384171	6377515.0	6357813.4	1	1	1	1
pse_simplex.120.fq.seed5.ont	8	8	3	2	1	1	6431936	6431936	6418556	6408928	6384131	6384131	8	6384131	6431936	6410639	66.29	66.40	6384131	6384131	6384131	6384131	6336797.5	6357849.2	1	1	1	1	1	1	6384131	0	0	0	0	5 + 0 part	44107	99.587	1.001	0.00	0.05	0.41	6384131	6387829	6384131	6384131	6384131	6384131	6336682.4	6357733.7	1	1	1	1
pse_simplex.20.fq.seed1.ngs	3	3	1	1	1	1	6387113	6387113	6384180	6384180	6384180	6384180	3	6384180	6387113	6410639	66.40	66.40	6384180	6384180	6384180	6384180	6381249.0	6357830.9	1	1	1	1	1	1	6384180	0	0	0	0	1 + 0 part	1654	99.587	1.000	0.00	0.08	0.72	6384180	6385459	6384180	6384180	6384180	6384180	6381248.6	6357830.5	1	1	1	1
pse_simplex.20.fq.seed1.ont	3	3	1	1	1	1	6387354	6387354	6384100	6384100	6384100	6384100	3	6384100	6387354	6410639	66.40	66.40	6384100	6384100	6384100	6384100	6380848.5	6357671.7	1	1	1	1	1	1	6384100	0	0	0	0	1 + 0 part	1975	99.587	1.000	0.00	0.14	0.78	6384100	6385379	6384100	6384100	6384100	6384100	6380847.9	6357671.1	1	1	1	1
pse_simplex.20.fq.seed2.ngs	3	2	1	1	1	1	6388058	6387535	6384170	6384170	6384170	6384170	3	6384170	6388058	6410639	66.40	66.40	6384170	6384170	6384170	6384170	6380286.2	6357812.1	1	1	1	1	1	1	6384170	0	0	0	0	0 + 0 part	0	99.587	1.001	0.00	0.25	0.67	6384170	6388058	6384170	6384170	6384170	6384170	6380286.2	6357812.1	1	1	1	1
pse_simplex.20.fq.seed2.ont	3	2	1	1	1	1	6387996	6387473	6384108	6384108	6384108	6384108	3	6384108	6387996	6410639	66.40	66.40	6384108	6384108	6384108	6384108	6380224.2	6357688.6	1	1	1	1	1	1	6384108	0	0	0	0	0 + 0 part	0	99.587	1.001	0.00	0.39	1.03	6384108	6387996	6384108	6384108	6384108	6384108	6380224.2	6357688.6	1	1	1	1
pse_simplex.20.fq.seed3.ngs	2	2	1	1	1	1	6385590	6385590	6384173	6384173	6384173	6384173	2	6384173	6385590	6410639	66.40	66.40	6384173	6384173	6384173	6384173	6382756.6	6357816.6	1	1	1	1	2	2	6385590	0	0	0	0	0 + 0 part	0	99.587	1.000	0.00	0.13	0.60	6384173	6385590	6384173	6384173	6384173	6384173	6382756.5	6357816.4	1	1	1	1
pse_simplex.20.fq.seed3.ont	2	2	1	1	1	1	6385524	6385524	6384107	6384107	6384107	6384107	2	6384107	6385524	6410639	66.40	66.40	6384107	6384107	6384107	6384107	6382690.6	6357685.1	1	1	1	1	2	2	6385524	0	0	0	0	0 + 0 part	0	99.587	1.000	0.00	0.20	0.81	6384107	6385524	6384107	6384107	6384107	6384107	6382690.5	6357685.0	1	1	1	1
pse_simplex.20.fq.seed4.ngs	3	3	1	1	1	1	6388427	6388427	6384173	6384173	6384173	6384173	3	6384173	6388427	6410639	66.40	66.40	6384173	6384173	6384173	6384173	6379923.4	6357817.8	1	1	1	1	1	1	6384173	1	0	0	0	1 + 0 part	1481	99.587	1.000	0.00	0.11	0.58	6384173	6386946	6384173	6384173	6384173	6384173	6379923.0	6357817.5	1	1	1	1
pse_simplex.20.fq.seed4.ont	4	4	1	1	1	1	6392131	6392131	6384097	6384097	6384097	6384097	4	6384097	6392131	6410639	66.39	66.40	6384097	6384097	6384097	6384097	6376076.9	6357668.7	1	1	1	1	1	1	6384097	1	0	0	0	2 + 0 part	5261	99.587	1.000	0.00	0.11	0.99	6384097	6386870	6384097	6384097	6384097	6384097	6376074.3	6357666.1	1	1	1	1
pse_simplex.20.fq.seed5.ngs	3	2	1	1	1	1	6387175	6386413	6384179	6384179	6384179	6384179	3	6384179	6387175	6410639	66.40	66.40	6384179	6384179	6384179	6384179	6381185.3	6357829.1	1	1	1	1	1	1	6384179	0	0	0	0	0 + 1 part	640	99.587	1.000	0.00	0.09	0.60	6384179	6386535	6384179	6384179	6384179	6384179	6381184.9	6357828.7	1	1	1	1
pse_simplex.20.fq.seed5.ont	3	2	1	1	1	1	6387114	6386352	6384118	6384118	6384118	6384118	3	6384118	6387114	6410639	66.40	66.40	6384118	6384118	6384118	6384118	6381124.3	6357707.6	1	1	1	1	1	1	6384118	0	0	0	0	0 + 1 part	640	99.587	1.000	0.00	0.30	1.02	6384118	6386474	6384118	6384118	6384118	6384118	6381123.9	6357707.2	1	1	1	1
pse_simplex.30.fq.seed1.ngs	3	3	1	1	1	1	6388305	6388305	6384172	6384172	6384172	6384172	3	6384172	6388305	6410639	66.40	66.40	6384172	6384172	6384172	6384172	6380043.0	6357815.6	1	1	1	1	1	1	6384172	0	0	0	0	0 + 1 part	1604	99.587	1.000	0.00	0.09	0.59	6384172	6386701	6384172	6384172	6384172	6384172	6380042.2	6357814.8	1	1	1	1
pse_simplex.30.fq.seed1.ont	3	3	1	1	1	1	6388251	6388251	6384118	6384118	6384118	6384118	3	6384118	6388251	6410639	66.40	66.40	6384118	6384118	6384118	6384118	6379989.0	6357708.1	1	1	1	1	1	1	6384118	0	0	0	0	0 + 1 part	1604	99.587	1.000	0.00	0.13	0.56	6384118	6386647	6384118	6384118	6384118	6384118	6379988.2	6357707.3	1	1	1	1
pse_simplex.30.fq.seed2.ngs	3	3	1	1	1	1	6387961	6387961	6384167	6384167	6384167	6384167	3	6384167	6387961	6410639	66.40	66.40	6384167	6384167	6384167	6384167	6380376.4	6357805.5	1	1	1	1	1	1	6384167	1	0	0	0	1 + 0 part	1506	99.586	1.000	0.00	0.20	0.44	6384126	6386408	6384126	6384126	6384126	6384126	6380294.1	6357723.5	1	1	1	1
pse_simplex.30.fq.seed2.ont	3	3	1	1	1	1	6387919	6387919	6384125	6384125	6384125	6384125	3	6384125	6387919	6410639	66.40	66.40	6384125	6384125	6384125	6384125	6380334.4	6357721.8	1	1	1	1	1	1	6384125	1	0	0	0	1 + 0 part	1506	99.586	1.000	0.00	0.20	0.56	6384084	6386366	6384084	6384084	6384084	6384084	6380252.1	6357639.8	1	1	1	1
pse_simplex.30.fq.seed3.ngs	3	3	1	1	1	1	6388259	6388259	6384171	6384171	6384171	6384171	3	6384171	6388259	6410639	66.40	66.40	6384171	6384171	6384171	6384171	6380087.1	6357813.8	1	1	1	1	2	2	6387017	0	0	0	0	1 + 0 part	1242	99.587	1.000	0.02	0.08	0.63	6384171	6387017	6384171	6384171	6384171	6384171	6380086.3	6357813.0	1	1	1	1
pse_simplex.30.fq.seed3.ont	3	3	1	1	1	1	6388206	6388206	6384118	6384118	6384118	6384118	3	6384118	6388206	6410639	66.40	66.40	6384118	6384118	6384118	6384118	6380034.1	6357708.2	1	1	1	1	2	2	6386964	0	0	0	0	1 + 0 part	1242	99.587	1.000	0.00	0.09	0.59	6384118	6386964	6384118	6384118	6384118	6384118	6380033.3	6357707.4	1	1	1	1
pse_simplex.30.fq.seed4.ngs	4	3	1	1	1	1	6389874	6388914	6384175	6384175	6384175	6384175	4	6384175	6389874	6410639	66.40	66.40	6384175	6384175	6384175	6384175	6378483.2	6357822.4	1	1	1	1	1	1	6384175	0	0	0	0	1 + 0 part	960	99.587	1.001	0.00	0.22	0.55	6384175	6388908	6384175	6384175	6384175	6384175	6378483.1	6357822.2	1	1	1	1
pse_simplex.30.fq.seed4.ont	5	4	1	1	1	1	6393600	6392640	6384118	6384118	6384118	6384118	5	6384118	6393600	6410639	66.39	66.40	6384118	6384118	6384118	6384118	6374654.5	6357711.1	1	1	1	1	1	1	6384118	0	0	0	0	2 + 0 part	4743	99.587	1.001	0.00	0.25	0.58	6384118	6388857	6384118	6384118	6384118	6384118	6374652.1	6357708.7	1	1	1	1
pse_simplex.30.fq.seed5.ngs	4	3	1	1	1	1	6388647	6387679	6384173	6384173	6384173	6384173	4	6384173	6388647	6410639	66.40	66.40	6384173	6384173	6384173	6384173	6379703.3	6357817.4	1	1	1	1	1	1	6384173	0	0	0	0	0 + 1 part	638	99.587	1.001	0.02	0.05	0.52	6384173	6388008	6384173	6384173	6384173	6384173	6379702.9	6357817.1	1	1	1	1
pse_simplex.30.fq.seed5.ont	4	3	1	1	1	1	6388614	6387631	6384125	6384125	6384125	6384125	4	6384125	6388614	6410639	66.40	66.40	6384125	6384125	6384125	6384125	6379640.3	6357721.8	1	1	1	1	1	1	6384125	0	0	0	0	0 + 1 part	638	99.587	1.001	0.00	0.03	0.58	6384125	6387976	6384125	6384125	6384125	6384125	6379640.0	6357721.5	1	1	1	1
pse_simplex.40.fq.seed1.ngs	3	3	1	1	1	1	6388942	6388942	6384195	6384195	6384195	6384195	3	6384195	6388942	6410639	66.40	66.40	6384195	6384195	6384195	6384195	6379453.4	6357862.0	1	1	1	1	1	1	6384195	0	0	0	0	1 + 0 part	3012	99.587	1.000	0.00	0.08	0.83	6384195	6385930	6384195	6384195	6384195	6384195	6379452.0	6357860.6	1	1	1	1
pse_simplex.40.fq.seed1.ont	3	3	1	1	1	1	6388879	6388879	6384132	6384132	6384132	6384132	3	6384132	6388879	6410639	66.40	66.40	6384132	6384132	6384132	6384132	6379390.4	6357736.5	1	1	1	1	1	1	6384132	0	0	0	0	1 + 0 part	3012	99.587	1.000	0.00	0.09	0.44	6384132	6385867	6384132	6384132	6384132	6384132	6379389.0	6357735.1	1	1	1	1
pse_simplex.40.fq.seed2.ngs	3	3	1	1	1	1	6389237	6389237	6384168	6384168	6384168	6384168	3	6384168	6389237	6410639	66.40	66.40	6384168	6384168	6384168	6384168	6379105.2	6357808.5	1	1	1	1	1	1	6384168	0	0	0	0	1 + 0 part	3342	99.587	1.000	0.00	0.09	0.39	6384168	6385895	6384168	6384168	6384168	6384168	6379103.5	6357806.8	1	1	1	1
pse_simplex.40.fq.seed2.ont	3	3	1	1	1	1	6389200	6389200	6384131	6384131	6384131	6384131	3	6384131	6389200	6410639	66.40	66.40	6384131	6384131	6384131	6384131	6379068.2	6357734.8	1	1	1	1	1	1	6384131	0	0	0	0	1 + 0 part	3342	99.587	1.000	0.00	0.09	0.36	6384131	6385858	6384131	6384131	6384131	6384131	6379066.5	6357733.1	1	1	1	1
pse_simplex.40.fq.seed3.ngs	4	3	1	1	1	1	6388316	6387618	6384177	6384177	6384177	6384177	4	6384177	6388316	6410639	66.40	66.40	6384177	6384177	6384177	6384177	6380041.8	6357825.3	1	1	1	1	2	2	6386465	0	0	0	0	2 + 0 part	1851	99.587	1.000	0.00	0.03	0.61	6384177	6386465	6384177	6384177	6384177	6384177	6380041.1	6357824.7	1	1	1	1
pse_simplex.40.fq.seed3.ont	4	3	1	1	1	1	6388273	6387575	6384134	6384134	6384134	6384134	4	6384134	6388273	6410639	66.40	66.40	6384134	6384134	6384134	6384134	6379998.8	6357739.7	1	1	1	1	2	2	6386422	0	0	0	0	2 + 0 part	1851	99.587	1.000	0.00	0.03	0.38	6384134	6386422	6384134	6384134	6384134	6384134	6379998.1	6357739.0	1	1	1	1
pse_simplex.40.fq.seed4.ngs	4	4	1	1	1	1	6390986	6390986	6384177	6384177	6384177	6384177	4	6384177	6390986	6410639	66.40	66.40	6384177	6384177	6384177	6384177	6377377.8	6357826.7	1	1	1	1	2	2	6387048	0	0	0	0	1 + 0 part	1902	99.587	1.001	0.00	0.00	0.61	6384177	6389084	6384177	6384177	6384177	6384177	6377376.7	6357825.6	1	1	1	1
pse_simplex.40.fq.seed4.ont	5	5	1	1	1	1	6394714	6394714	6384124	6384124	6384124	6384124	5	6384124	6394714	6410639	66.39	66.40	6384124	6384124	6384124	6384124	6373556.3	6357723.4	1	1	1	1	2	2	6386994	0	0	0	0	2 + 0 part	5684	99.587	1.001	0.00	0.02	0.52	6384124	6389030	6384124	6384124	6384124	6384124	6373552.9	6357720.1	1	1	1	1
pse_simplex.40.fq.seed5.ngs	4	3	1	1	1	1	6388039	6387617	6384165	6384165	6384165	6384165	3	6384165	6387617	6410639	66.40	66.40	6384165	6384165	6384165	6384165	6380715.8	6357801.3	1	1	1	1	2	2	6386256	0	0	0	0	1 + 0 part	1361	99.587	1.000	0.00	0.02	0.34	6384165	6386256	6384165	6384165	6384165	6384165	6380715.2	6357800.7	1	1	1	1
pse_simplex.40.fq.seed5.ont	4	3	1	1	1	1	6388213	6387578	6384126	6384126	6384126	6384126	4	6384126	6388213	6410639	66.40	66.40	6384126	6384126	6384126	6384126	6380042.7	6357723.7	1	1	1	1	2	2	6386217	0	0	0	0	1 + 0 part	1361	99.587	1.000	0.00	0.06	0.56	6384126	6386682	6384126	6384126	6384126	6384126	6380042.0	6357723.0	1	1	1	1
pse_simplex.50.fq.seed1.ngs	4	4	1	1	1	1	6388620	6388620	6384167	6384167	6384167	6384167	4	6384167	6388620	6410639	66.40	66.40	6384167	6384167	6384167	6384167	6379718.2	6357805.4	1	1	1	1	1	1	6384167	0	0	0	0	2 + 1 part	3363	99.587	1.000	0.00	0.05	0.47	6384167	6385257	6384167	6384167	6384167	6384167	6379717.3	6357804.5	1	1	1	1
pse_simplex.50.fq.seed1.ont	4	4	1	1	1	1	6388586	6388586	6384133	6384133	6384133	6384133	4	6384133	6388586	6410639	66.40	66.40	6384133	6384133	6384133	6384133	6379684.2	6357737.7	1	1	1	1	1	1	6384133	0	0	0	0	2 + 1 part	3363	99.587	1.000	0.00	0.05	0.34	6384133	6385223	6384133	6384133	6384133	6384133	6379683.3	6357736.8	1	1	1	1
